,Report_Ticket,Measure_Code,Measure_Name,DelivSys,StratVal,PlanParent,Region,County,County_Size,County_Size_Ordered,Directionality,Units,Value,CSA_CompVal_Desc,CSA_CompVal,CSA_Diff,CSA_PctBelowComp,ICA_CompVal,ICA_Diff,ICA_25,ICA_75,CSA_25,CSA_75
5630,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,CZEJ,VBPH,SASB,Small,3_Small,Higher is better,Percentage,0.868,med,0.765574324,0.037092342,0.343333333,NA,NA,NA,NA,0.886666667,1.12
5631,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,XPFZ,BEHR,XRZZ,Small,3_Small,Higher is better,Percentage,0.822857143,med,0.729966216,0,0.444444444,NA,NA,NA,NA,0.855694444,1.15
5632,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,JQXF,BCYG,FDRJ,Rural,4_Rural,Higher is better,Percentage,0.651940299,med,0.738868243,0,0.666666667,NA,NA,NA,NA,0.782360923,1.058286713
5633,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,RERH,BJSF,BECH,Small,3_Small,Higher is better,Percentage,0.617714286,med,0.863496622,0,0.37,NA,NA,NA,NA,0.754444444,1.082352941
5634,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,IVAA,VPXL,RGKO,Small,3_Small,Higher is better,Percentage,0.738888889,med,0.792280405,0,0.266666667,NA,NA,NA,NA,0.653333333,1.129411765
5635,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,NPYJ,ACOG,CVPL,Medium,2_Medium,Higher is better,"Total per 1,000 months",1.17,med,0.961418919,0.128462838,0.577777778,NA,NA,NA,NA,0.737083333,0.91
5636,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,VQCU,FCKI,BTRV,Rural,4_Rural,Higher is better,Percentage,0.978461538,med,1.014831081,0.03287422,0.646666667,NA,NA,NA,NA,0.612849389,0.771293706
5637,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,GVMW,TPDF,GFBK,Rural,4_Rural,Higher is better,Percentage,0.855694444,med,0.801182432,0,0.455555556,NA,NA,NA,NA,1.008194444,1.02
5638,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,EPPM,RQLQ,LZVL,Large,1_Large,Higher is better,Percentage,0.679090909,med,0.801182432,0,0.58,NA,NA,NA,NA,0.775841248,1.067255245
5639,"MEDICAL-841, MEDICAL-842, MEDICAL-1006",XCXH,SMNU,LEGH,All,UGDV,INPA,TXQK,Rural,4_Rural,Higher is better,Percentage,0.931764706,med,0.943614865,0.045366653,0.343333333,NA,NA,NA,NA,0.731111111,1.035294118
5640,MEDICAL-511,VLLS,IPUE,LEGH,All,FQVN,VENB,MENW,Large,1_Large,Higher is better,Percentage,0.54018595,med,0.566326087,0,0.483333333,NA,NA,NA,NA,0.519466357,0.453233533
5641,MEDICAL-511,VLLS,IPUE,LEGH,All,KBGE,TKTE,BENV,Large,1_Large,Higher is better,Percentage,0.618282609,med,0.519565217,0,0.505555556,NA,NA,NA,NA,0.458352668,0.562634731
5642,MEDICAL-511,VLLS,IPUE,LEGH,All,ONDB,RVMN,VQRW,Rural,4_Rural,Higher is better,Percentage,0.552972973,med,0.623478261,0.090035253,0.51,NA,NA,NA,NA,0.476301876,0.55470821
5643,MEDICAL-511,VLLS,IPUE,LEGH,All,VPKD,PKIM,GHSS,Rural,4_Rural,Higher is better,Percentage,0.467465753,med,0.472804348,0.031769803,0.515,NA,NA,NA,NA,0.40760449,0.498105331
5644,MEDICAL-511,VLLS,IPUE,LEGH,All,KBIT,QKXI,XQJD,Small,3_Small,Higher is better,Percentage,0.922857143,med,0.566326087,0.336351967,0.495,NA,NA,NA,NA,0.471485064,0.717171893
5645,MEDICAL-511,VLLS,IPUE,LEGH,All,ONMX,EZHM,CBNW,Small,3_Small,Higher is better,Percentage,0.493368421,med,0.5975,0,0.415,NA,NA,NA,NA,0.43028734,0.689320557
5646,MEDICAL-511,VLLS,IPUE,LEGH,All,IOIE,GIHK,CQOL,Medium,2_Medium,Higher is better,Percentage,0.314450549,med,0.457217391,0,0.54,NA,NA,NA,NA,0.425923793,0.588669937
5647,MEDICAL-511,VLLS,IPUE,LEGH,All,QVQP,JZKU,QJYD,Large,1_Large,Higher is better,Percentage,0.649590306,med,0.441630435,0.022625731,0.516666667,NA,NA,NA,NA,0.483816705,0.505329341
5648,MEDICAL-511,VLLS,IPUE,LEGH,All,DKMA,RNET,UBSK,Medium,2_Medium,Higher is better,Percentage,0.53576087,med,0.415652174,0,0.545,NA,NA,NA,NA,0.40760449,0.667913967
5649,MEDICAL-511,VLLS,IPUE,LEGH,All,TKTL,DJIA,QWLB,Medium,2_Medium,Higher is better,Percentage,0.62910828,med,0.43123913,0.010097895,0.34875,NA,NA,NA,NA,0.450856224,0.563977906
5650,MEDICAL-511,VLLS,IPUE,LEGH,All,JOCO,SFYS,BXCY,Medium,2_Medium,Higher is better,Percentage,0.435409836,med,0.415652174,0,0.485,NA,NA,NA,NA,0.430503618,0.55470821
5651,MEDICAL-511,VLLS,IPUE,LEGH,All,CZEJ,VBPH,SASB,Medium,2_Medium,Higher is better,Percentage,0.434,med,0.623478261,0,0.49,NA,NA,NA,NA,0.40760449,0.662253679
5652,MEDICAL-511,VLLS,IPUE,LEGH,All,YNAA,TCMG,JAAR,Medium,2_Medium,Higher is better,Percentage,0.441818182,med,0.561130435,0.024077075,0.455,NA,NA,NA,NA,0.416764141,0.577349361
5653,MEDICAL-511,VLLS,IPUE,LEGH,All,XPFZ,BEHR,XRZZ,Small,3_Small,Higher is better,Percentage,0.45412844,med,0.472804348,0,0.572222222,NA,NA,NA,NA,0.575487239,0.583473054
5654,MEDICAL-511,VLLS,IPUE,LEGH,All,XFFY,HNAG,XIMU,Small,3_Small,Higher is better,Percentage,0.303448276,med,0.462413043,0,0.34875,NA,NA,NA,NA,0.467869667,0.596205215
5655,MEDICAL-511,VLLS,IPUE,LEGH,All,JQXF,BCYG,FDRJ,Small,3_Small,Higher is better,Percentage,0.55341556,med,0.509173913,0.05416063,0.44625,NA,NA,NA,NA,0.340268849,0.526379379
5656,MEDICAL-511,VLLS,IPUE,LEGH,All,MDPI,FULH,JPEM,Medium,2_Medium,Higher is better,Percentage,0.588682635,med,0.566326087,0.001587868,0.566666667,NA,NA,NA,NA,0.458352668,0.593892216
5657,MEDICAL-511,VLLS,IPUE,LEGH,All,RERH,BJSF,BECH,Rural,4_Rural,Higher is better,Percentage,0.423701493,med,0.426043478,0,0.535,NA,NA,NA,NA,0.393865013,0.611311088
5658,MEDICAL-511,VLLS,IPUE,LEGH,All,IVAA,VPXL,RGKO,Rural,4_Rural,Higher is better,Percentage,0.585647443,med,0.52476087,0.025547334,0.5,NA,NA,NA,NA,0.43966327,0.639612528
5659,MEDICAL-511,VLLS,IPUE,LEGH,All,JUPZ,SLXK,PXAG,Large,1_Large,Higher is better,Percentage,0.491621622,med,0.478,0,0.485,NA,NA,NA,NA,0.366201991,0.612729384
5660,MEDICAL-511,VLLS,IPUE,LEGH,All,NPYJ,ACOG,CVPL,Medium,2_Medium,Higher is better,Percentage,0.587647059,med,0.55073913,0.010535806,0.622222222,NA,NA,NA,NA,0.544930394,0.463652695
5661,MEDICAL-511,VLLS,IPUE,LEGH,All,VQCU,FCKI,BTRV,Medium,2_Medium,Higher is better,Percentage,0.52,med,0.441630435,0,0.32625,NA,NA,NA,NA,0.34877557,0.601576433
5662,MEDICAL-511,VLLS,IPUE,LEGH,All,GVMW,TPDF,GFBK,Small,3_Small,Higher is better,Percentage,0.413863928,med,0.613086957,0,0.638888889,NA,NA,NA,NA,0.529651972,0.541796407
5663,MEDICAL-511,VLLS,IPUE,LEGH,All,UBUF,NIUA,KQIZ,Small,3_Small,Higher is better,Percentage,0.427795824,med,0.472804348,0,0.533333333,NA,NA,NA,NA,0.448167053,0.453233533
5664,MEDICAL-511,VLLS,IPUE,LEGH,All,VCWL,RUVL,XCFD,Rural,4_Rural,Higher is better,Percentage,0.783658537,med,0.555934783,0.127853659,0.56,NA,NA,NA,NA,0.41197724,0.696283391
5665,MEDICAL-511,VLLS,IPUE,LEGH,All,LIIA,MGEX,PWII,Medium,2_Medium,Higher is better,Percentage,0.318712871,med,0.488391304,0,0.42375,NA,NA,NA,NA,0.378549094,0.596205215
5666,MEDICAL-511,VLLS,IPUE,LEGH,All,HXNG,QDRM,OTGL,Small,3_Small,Higher is better,Percentage,0.645365854,med,0.602695652,0.070196182,0.525,NA,NA,NA,NA,0.412184315,0.616971376
5667,MEDICAL-511,VLLS,IPUE,LEGH,All,QZHQ,TWOO,TGXQ,Medium,2_Medium,Higher is better,Percentage,0.535462185,med,0.55073913,0,0.583333333,NA,NA,NA,NA,0.555116009,0.416766467
5668,MEDICAL-511,VLLS,IPUE,LEGH,All,VCWD,JXEK,UUFM,Large,1_Large,Higher is better,Percentage,0.6075,med,0.519565217,0.051092391,0.39375,NA,NA,NA,NA,0.506149912,0.451182325
5669,MEDICAL-511,VLLS,IPUE,LEGH,All,EPPM,RQLQ,LZVL,Large,1_Large,Higher is better,Percentage,0.623545151,med,0.441630435,0.010458194,0.3375,NA,NA,NA,NA,0.34877557,0.606947651
5670,MEDICAL-511,VLLS,IPUE,LEGH,All,UGDV,INPA,TXQK,Small,3_Small,Higher is better,Percentage,0.70078125,med,0.498782609,0.06827808,0.56,NA,NA,NA,NA,0.549579087,0.611311088
5671,MEDICAL-511,VLLS,IPUE,LEGH,All,ISDM,VWXS,PVBK,Small,3_Small,Higher is better,Percentage,0.498270893,med,0.576717391,0.005719333,0.32625,NA,NA,NA,NA,0.361535652,0.644546178
5672,MEDICAL-511,VLLS,IPUE,LEGH,All,RLNE,TZFX,SXXL,Small,3_Small,Higher is better,Percentage,0.422702703,med,0.467608696,0,0.53,NA,NA,NA,NA,0.425923793,0.526406771
5673,MEDICAL-688,USUK,IPUE,LEGH,All,VPKD,PKIM,GHSS,Small,3_Small,Higher is better,Percentage,0.373972603,med,0.4,0.082283105,0.316666667,NA,NA,NA,NA,0.225,0.458571429
5674,MEDICAL-688,USUK,IPUE,LEGH,All,QVQP,JZKU,QJYD,Rural,4_Rural,Higher is better,Percentage,0.423548387,med,0.33,0.080860215,0.377777778,NA,NA,NA,NA,0.336,0.592
5675,MEDICAL-688,USUK,IPUE,LEGH,All,JQXF,BCYG,FDRJ,Large,1_Large,Higher is better,Percentage,0.207352941,med,0.286666667,0,0.706666667,NA,NA,NA,NA,0.054595588,0.264090909
5676,MEDICAL-688,USUK,IPUE,LEGH,All,GVMW,TPDF,GFBK,Rural,4_Rural,Higher is better,Percentage,0.364166667,med,0.393333333,0,0.52,NA,NA,NA,NA,0.357,0.554666667
5677,MEDICAL-504,YFQN,NGND,PZIL,NULL,ZSKZ,VENB,MENW,Rural,4_Rural,Lower is better,"Total per 1,000 months",38.12190476,med,19.9042735,9.61492674,0.692222222,NA,NA,NA,NA,29.88207525,42.41120482
5678,MEDICAL-504,YFQN,NGND,PZIL,NULL,HADG,BJSY,FPZZ,Medium,2_Medium,Lower is better,"Total per 1,000 months",19.95,med,25.37794872,0,0.376470588,NA,NA,NA,NA,19.8162963,32.45090909
5679,MEDICAL-504,YFQN,NGND,PZIL,NULL,VPWN,PMHF,WHVC,Large,1_Large,Lower is better,"Total per 1,000 months",19.76820513,med,22.64111111,0,0.415625,NA,NA,NA,NA,20.55887389,36.80802632
5680,MEDICAL-504,YFQN,NGND,PZIL,NULL,LKTU,MULU,SSAF,Large,1_Large,Lower is better,"Total per 1,000 months",19.36901408,med,20.40188034,0,0.455,NA,NA,NA,NA,22.12526428,39.06157895
5681,MEDICAL-504,YFQN,NGND,PZIL,NULL,DUUN,TKTE,BENV,Small,3_Small,Lower is better,"Total per 1,000 months",17.93674479,med,21.1482906,0,0.801111111,NA,NA,NA,NA,25.8800116,48.96963855
5682,MEDICAL-504,YFQN,NGND,PZIL,NULL,VNPN,RDKA,UFJF,Rural,4_Rural,Lower is better,"Total per 1,000 months",37.24,med,25.1291453,12.88769231,0.390588235,NA,NA,NA,NA,24.09481481,40.91636364
5683,MEDICAL-504,YFQN,NGND,PZIL,NULL,PCGI,AMXO,BAUL,Rural,4_Rural,Lower is better,"Total per 1,000 months",34.21454545,med,28.86119658,12.05516706,0.376470588,NA,NA,NA,NA,26.12148148,36.33090909
5684,MEDICAL-504,YFQN,NGND,PZIL,NULL,TCMA,OZYB,LXHR,Rural,4_Rural,Lower is better,"Total per 1,000 months",62.55,med,27.86598291,39.71149573,0.376470588,NA,NA,NA,NA,21.61777778,39.85818182
5685,MEDICAL-504,YFQN,NGND,PZIL,NULL,LALX,RVMN,VQRW,Medium,2_Medium,Lower is better,"Total per 1,000 months",55.19777778,med,22.88991453,24.74410256,0.389375,NA,NA,NA,NA,22.32106308,33.05210526
5686,MEDICAL-504,YFQN,NGND,PZIL,NULL,CVLF,PKIM,GHSS,Medium,2_Medium,Lower is better,"Total per 1,000 months",14.98105519,med,23.63632479,0,0.424375,NA,NA,NA,NA,19.57987989,41.31513158
5687,MEDICAL-504,YFQN,NGND,PZIL,NULL,TNHX,BVUN,PXMB,Large,1_Large,Lower is better,"Total per 1,000 months",19.76070423,med,20.40188034,0,0.498823529,NA,NA,NA,NA,26.34666667,41.97454545
5688,MEDICAL-504,YFQN,NGND,PZIL,NULL,MKBI,QKXI,XQJD,Large,1_Large,Lower is better,"Total per 1,000 months",25.1328,med,24.38273504,4.434899145,0.470588235,NA,NA,NA,NA,23.19407407,38.09454545
5689,MEDICAL-504,YFQN,NGND,PZIL,NULL,LXEO,ZUSK,XHGS,Large,1_Large,Lower is better,"Total per 1,000 months",21.80333333,med,21.64589744,0,0.545882353,NA,NA,NA,NA,23.41925926,33.86181818
5690,MEDICAL-504,YFQN,NGND,PZIL,NULL,GPVZ,GIHK,CQOL,Small,3_Small,Lower is better,"Total per 1,000 months",25.4363,med,28.86119658,0,0.476875,NA,NA,NA,NA,19.77567869,43.94427632
5691,MEDICAL-504,YFQN,NGND,PZIL,NULL,NPOE,RPKJ,QTAG,Small,3_Small,Lower is better,"Total per 1,000 months",26.94964706,med,20.65068376,1.335738562,0.511875,NA,NA,NA,NA,20.95047149,39.43717105
5692,MEDICAL-504,YFQN,NGND,PZIL,NULL,AGJI,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",26.68042433,med,21.64589744,1.530070085,0.715555556,NA,NA,NA,NA,28.81485828,40.22506024
5693,MEDICAL-504,YFQN,NGND,PZIL,NULL,UZEZ,UDJX,KYUU,Medium,2_Medium,Lower is better,"Total per 1,000 months",48.39888889,med,26.12435897,28.88564103,0.46375,NA,NA,NA,NA,22.12526428,41.31513158
5694,MEDICAL-504,YFQN,NGND,PZIL,NULL,QKDH,XETT,FHIW,Medium,2_Medium,Lower is better,"Total per 1,000 months",50.52770642,med,25.37794872,25.80999765,0.550588235,NA,NA,NA,NA,21.39259259,31.39272727
5695,MEDICAL-504,YFQN,NGND,PZIL,NULL,FMJH,RNET,UBSK,Small,3_Small,Lower is better,"Total per 1,000 months",42.40526316,med,29.11,14.02002024,0.46375,NA,NA,NA,NA,16.64289791,36.43243421
5696,MEDICAL-504,YFQN,NGND,PZIL,NULL,LTVR,KPGN,AEVC,Large,1_Large,Lower is better,"Total per 1,000 months",24.1462963,med,28.11478632,3.139088319,0.484705882,NA,NA,NA,NA,25.44592593,36.68363636
5697,MEDICAL-504,YFQN,NGND,PZIL,NULL,EKUR,PCZZ,LLDL,Large,1_Large,Lower is better,"Total per 1,000 months",19.59111111,med,20.65068376,0,0.470588235,NA,NA,NA,NA,25.44592593,31.74545455
5698,MEDICAL-504,YFQN,NGND,PZIL,NULL,UZNT,DJIA,QWLB,Large,1_Large,Lower is better,"Total per 1,000 months",29.39621622,med,20.15307692,0,0.3225,NA,NA,NA,NA,16.35882721,30.06610076
5699,MEDICAL-504,YFQN,NGND,PZIL,NULL,VPPA,UGVM,WREF,Large,1_Large,Lower is better,"Total per 1,000 months",40.61473684,med,22.39230769,16.01468736,0.428235294,NA,NA,NA,NA,21.16740741,28.21818182
5700,MEDICAL-504,YFQN,NGND,PZIL,NULL,ZDWC,SFYS,BXCY,Large,1_Large,Lower is better,Percentage,0.708505747,med,20.15307692,0,0.459375,NA,NA,NA,NA,16.64289791,45.07105263
5701,MEDICAL-504,YFQN,NGND,PZIL,NULL,UYHP,VBPH,SASB,Large,1_Large,Lower is better,"Total per 1,000 months",44.57541667,med,21.64589744,11.69753205,0.406875,NA,NA,NA,NA,22.90845948,38.31039474
5702,MEDICAL-504,YFQN,NGND,PZIL,NULL,RESQ,TCMG,JAAR,Large,1_Large,Lower is better,"Total per 1,000 months",35.87384615,med,23.63632479,14.65598291,0.41125,NA,NA,NA,NA,21.14627029,33.80328947
5703,MEDICAL-504,YFQN,NGND,PZIL,NULL,RQFF,BEHR,XRZZ,Large,1_Large,Lower is better,"Total per 1,000 months",35.89527273,med,27.36837607,7.019058275,0.886666667,NA,NA,NA,NA,26.41362009,41.9739759
5704,MEDICAL-504,YFQN,NGND,PZIL,NULL,DRKV,HNAG,XIMU,Large,1_Large,Lower is better,"Total per 1,000 months",12.57125,med,20.89948718,0,0.3,NA,NA,NA,NA,11.72623897,28.90971226
5705,MEDICAL-504,YFQN,NGND,PZIL,NULL,DDCS,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",16.875,med,22.64111111,0,0.381176471,NA,NA,NA,NA,19.36592593,31.39272727
5706,MEDICAL-504,YFQN,NGND,PZIL,NULL,BCGO,BCYG,FDRJ,Medium,2_Medium,Lower is better,"Total per 1,000 months",17.22105882,med,21.1482906,0,0.37875,NA,NA,NA,NA,13.46345956,27.46422665
5707,MEDICAL-504,YFQN,NGND,PZIL,NULL,CRBK,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",46.34626506,med,27.86598291,16.01616723,0.878888889,NA,NA,NA,NA,30.1488795,45.47180723
5708,MEDICAL-504,YFQN,NGND,PZIL,NULL,RPCW,BJSF,BECH,Small,3_Small,Lower is better,"Total per 1,000 months",37.85873016,med,24.38273504,9.246336996,0.385,NA,NA,NA,NA,18.2092883,45.07105263
5709,MEDICAL-504,YFQN,NGND,PZIL,NULL,YKCV,VPXL,RGKO,Small,3_Small,Lower is better,"Total per 1,000 months",16.66711254,med,24.88034188,0,0.371875,NA,NA,NA,NA,17.23029431,45.07105263
5710,MEDICAL-504,YFQN,NGND,PZIL,NULL,CONN,SLXK,PXAG,Large,1_Large,Lower is better,"Total per 1,000 months",30,med,27.11957265,0.100512821,0.494117647,NA,NA,NA,NA,25.8962963,39.50545455
5711,MEDICAL-504,YFQN,NGND,PZIL,NULL,AVYO,ACOG,CVPL,Rural,4_Rural,Lower is better,"Total per 1,000 months",14.86045576,med,22.64111111,0,0.886666667,NA,NA,NA,NA,31.74970496,51.15578313
5712,MEDICAL-504,YFQN,NGND,PZIL,NULL,UUON,FCKI,BTRV,Medium,2_Medium,Lower is better,"Total per 1,000 months",19.26642857,med,25.1291453,0,0.41625,NA,NA,NA,NA,12.59484926,24.2841583
5713,MEDICAL-504,YFQN,NGND,PZIL,NULL,VLBH,TPDF,GFBK,Large,1_Large,Lower is better,"Total per 1,000 months",27.9459306,med,28.86119658,7.234179946,0.84,NA,NA,NA,NA,24.81279463,38.91337349
5714,MEDICAL-504,YFQN,NGND,PZIL,NULL,VWFB,NIUA,KQIZ,Large,1_Large,Lower is better,"Total per 1,000 months",47.66830986,med,21.89470085,20.36021668,0.676666667,NA,NA,NA,NA,26.41362009,50.2813253
5715,MEDICAL-504,YFQN,NGND,PZIL,NULL,GSLL,RUVL,XCFD,Medium,2_Medium,Lower is better,"Total per 1,000 months",10.37735849,med,22.64111111,0,0.564705882,NA,NA,NA,NA,26.57185185,34.92
5716,MEDICAL-504,YFQN,NGND,PZIL,NULL,TPTX,VRJJ,SRSW,Medium,2_Medium,Lower is better,"Total per 1,000 months",19.2375,med,23.63632479,0,0.508235294,NA,NA,NA,NA,22.7437037,29.27636364
5717,MEDICAL-504,YFQN,NGND,PZIL,NULL,OZPQ,MGEX,PWII,Small,3_Small,Lower is better,"Total per 1,000 months",46.66026316,med,25.62675214,19.80360099,0.4425,NA,NA,NA,NA,14.766375,34.40255759
5718,MEDICAL-504,YFQN,NGND,PZIL,NULL,YOXE,QDRM,OTGL,Medium,2_Medium,Lower is better,"Total per 1,000 months",17.29058824,med,23.13871795,0,0.385,NA,NA,NA,NA,21.53786788,40.18835526
5719,MEDICAL-504,YFQN,NGND,PZIL,NULL,WNJC,TWOO,TGXQ,Rural,4_Rural,Lower is better,"Total per 1,000 months",43.86608392,med,29.60760684,24.48865579,0.746666667,NA,NA,NA,NA,24.81279463,36.72722892
5720,MEDICAL-504,YFQN,NGND,PZIL,NULL,IXOK,JXEK,UUFM,Rural,4_Rural,Lower is better,"Total per 1,000 months",27.745,med,26.62196581,2.861868687,0.345,NA,NA,NA,NA,15.63498529,28.62061514
5721,MEDICAL-504,YFQN,NGND,PZIL,NULL,TBAU,RQLQ,LZVL,Rural,4_Rural,Lower is better,"Total per 1,000 months",11.98579065,med,19.9042735,0,0.30375,NA,NA,NA,NA,16.50359559,28.90971226
5722,MEDICAL-504,YFQN,NGND,PZIL,NULL,DYKI,BGLG,JZIR,Rural,4_Rural,Lower is better,"Total per 1,000 months",21.10869565,med,22.64111111,0,0.494375,NA,NA,NA,NA,19.3840811,45.07105263
5723,MEDICAL-504,YFQN,NGND,PZIL,NULL,DVEN,HQMZ,FPTE,Medium,2_Medium,Lower is better,Percentage,0,med,23.13871795,0,0.442352941,NA,NA,NA,NA,20.26666667,30.68727273
5724,MEDICAL-504,YFQN,NGND,PZIL,NULL,DCMC,INPA,TXQK,Medium,2_Medium,Lower is better,"Total per 1,000 months",24.76068376,med,22.39230769,0,0.363125,NA,NA,NA,NA,19.3840811,42.8175
5725,MEDICAL-504,YFQN,NGND,PZIL,NULL,VVWJ,SVFY,FLQJ,Medium,2_Medium,Lower is better,"Total per 1,000 months",26.95272727,med,23.63632479,0,0.461176471,NA,NA,NA,NA,21.61777778,32.09818182
5726,MEDICAL-504,YFQN,NGND,PZIL,NULL,QOSE,VWXS,PVBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",33.14124606,med,21.64589744,6.749577098,0.34125,NA,NA,NA,NA,13.31869118,27.17512953
5727,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,PXHT,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",135.4412903,other,NA,NA,NA,40.48085106,98.59074811,75.01787234,463.0472984,NA,NA
5728,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,PXHT,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",59.49304242,other,NA,NA,NA,8.245756241,51.24495523,16.1946641,47.88505166,NA,NA
5729,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,PXHT,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",9.983493976,other,NA,NA,NA,1.854306569,9.16466098,6.848083722,15.53454464,NA,NA
5730,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,WUJK,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA
5731,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,WUJK,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA
5732,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,WUJK,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA
5733,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,EANI,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",33.5412766,other,NA,NA,NA,31.99914894,0,71.83914894,534.9769758,NA,NA
5734,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,EANI,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",11.76528634,other,NA,NA,NA,10.2569163,0,11.0732746,50.11226336,NA,NA
5735,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,EANI,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",1.518613139,other,NA,NA,NA,1.438686131,0,6.449939319,16.68525166,NA,NA
5736,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,WUJK,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA
5737,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,WUJK,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA
5738,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,WUJK,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA
5739,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,EANI,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",62.56595745,other,NA,NA,NA,59.6893617,0,57.85276596,391.117621,NA,NA
5740,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,EANI,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",12.53592511,other,NA,NA,NA,14.95248899,0,13.84159325,54.56668677,NA,NA
5741,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,EANI,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",15.44291971,other,NA,NA,NA,15.99445255,0,7.246228124,18.02774317,NA,NA
5742,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,PXHT,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",1276.65,other,NA,NA,NA,74.79148936,1346.585106,69.93191489,472.0385081,NA,NA
5743,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,PXHT,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",59.56291845,other,NA,NA,NA,13.89524229,54.53524938,14.9489207,64.03233652,NA,NA
5744,"MEDICAL-610, MEDICAL-950, MEDICAL-951",EHRL,TSWA,WKHX,N/A,PXHT,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",29.69302326,other,NA,NA,NA,11.16854015,18.97325412,8.28140357,18.98666568,NA,NA
5745,MEDICAL-616,EKFK,NEWA,WKHX,N/A,PXHT,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",148.77,other,NA,NA,NA,59.50285714,118.7228571,89.81142857,120.4007143,NA,NA
5746,MEDICAL-616,EKFK,NEWA,WKHX,N/A,PXHT,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",192.9011392,other,NA,NA,NA,32.64795918,117.4612452,116.7812245,242.984288,NA,NA
